ID_Venda;Valor_Desconto;Qtde_Vendido;Valor_Retorno;Total_Venda;Custo_Unitario;Preço_uni;Data_Venda;Id-Canal;Id_Produto;Id_Promocao
46239;0;20;0;8580;197,28;429;23/04/2011;1;270;1
46381;13,9;6;0;820,10000000000002;70,870000000000005;139;02/12/2012;1;549;3
46493;0;10;0;3990;183,49000000000001;399;09/03/2012;2;261;1
46693;49,5;6;0;940,5;75,879999999999995;165;13/05/2013;1;947;3
46761;41,700000000000003;4;0;514,29999999999995;70,870000000000005;139;27/07/2011;2;561;9
47065;0;15;0;3448,5;117,20999999999999;229,90000000000001;17/12/2011;1;441;1
47172;0;15;0;3448,5;117,20999999999999;229,90000000000001;20/04/2013;1;453;1
47376;0;5;0;695;70,870000000000005;139;09/10/2012;1;561;1
47518;0;15;0;3448,5;117,20999999999999;229,90000000000001;20/02/2011;1;441;1
47582;85,799999999999997;9;0;3775,1999999999998;197,28;429;07/11/2013;1;257;18
47653;0;5;0;695;70,870000000000005;139;18/01/2011;1;549;1
47675;0;6;0;990;75,879999999999995;165;12/07/2012;1;947;3
47767;0;10;0;4290;197,28;429;31/08/2011;1;244;1
47948;0;15;0;3448,5;117,20999999999999;229,90000000000001;26/05/2011;1;441;1
48071;275,60000000000002;12;689;7992,3999999999996;316,85000000000002;689;28/04/2012;1;234;12
48222;0;10;0;3990;183,49000000000001;399;10/11/2011;1;287;1
48264;0;5;0;695;70,870000000000005;139;09/05/2013;1;549;1
48366;0;30;0;11070;188,13;369;14/04/2013;1;436;1
48547;33,899999999999999;12;0;4034,0999999999999;155,88999999999999;339;06/01/2012;2;273;12
48612;86,700000000000003;9;289;2514,3000000000002;132,90000000000001;289;10/07/2013;1;1412;18
48656;0;15;0;3448,5;117,20999999999999;229,90000000000001;16/10/2013;1;441;1
48660;0;20;0;4598;117,20999999999999;229,90000000000001;30/04/2013;1;441;1
48892;13,9;6;139;820,10000000000002;70,870000000000005;139;11/02/2012;1;573;3
49336;0;5;0;695;70,870000000000005;139;23/08/2012;1;561;1
49403;0;20;0;7380;188,13;369;13/09/2011;1;419;1
49427;55,600000000000001;6;0;778,39999999999998;70,870000000000005;139;25/03/2012;1;609;3
49491;66;18;0;2904;75,879999999999995;165;24/09/2012;4;947;27
49732;257,39999999999998;48;0;20334,599999999999;197,28;429;02/07/2012;3;244;12
49948;0;10;0;3635;185,31999999999999;363,5;28/03/2011;1;355;1
50092;147,59999999999999;24;0;8708,3999999999996;188,13;369;18/08/2013;1;419;12
50301;119,7;12;0;4668,3000000000002;183,49000000000001;399;28/09/2012;1;261;21
50417;0;10;0;4290;197,28;429;20/12/2013;1;283;1
50467;0;12;0;1668;70,870000000000005;139;10/07/2013;1;609;12
50544;147,59999999999999;36;0;13136,4;188,13;369;25/07/2011;4;419;3
50609;0;10;0;6890;316,85000000000002;689;16/07/2012;4;218;1
50622;68,900000000000006;12;689;8199,1000000000004;316,85000000000002;689;18/09/2011;1;234;3
50660;0;10;529;5290;243,27000000000001;529;22/08/2013;1;263;1
50663;0;10;0;1390;70,870000000000005;139;26/02/2013;1;621;1
50762;0;10;0;4290;197,28;429;26/10/2013;1;244;1
50771;0;10;0;3990;183,49000000000001;399;02/02/2012;1;287;1
50874;0;10;0;6890;316,85000000000002;689;07/11/2012;1;218;1
51054;0;10;399;3990;183,49000000000001;399;03/01/2012;3;248;1
51118;0;5;0;695;70,870000000000005;139;14/04/2012;1;621;1
51377;0;10;0;4290;197,28;429;23/06/2011;4;244;1
51712;68,900000000000006;12;0;8199,1000000000004;316,85000000000002;689;07/04/2012;1;234;12
51745;135,59999999999999;9;0;2915,4000000000001;155,88999999999999;339;07/05/2011;2;260;18
52039;279,60000000000002;9;699;6011,3999999999996;321,44;699;18/07/2011;1;217;18
52058;0;20;0;4598;117,20999999999999;229,90000000000001;16/06/2012;1;453;1
52090;0;10;0;4290;197,28;429;29/05/2011;1;257;1
52100;0;12;0;4788;183,49000000000001;399;30/04/2011;1;274;3
52140;52,899999999999999;12;0;6295,1000000000004;243,27000000000001;529;23/10/2011;1;276;21
52532;73,799999999999997;24;0;8782,2000000000007;188,13;369;10/09/2013;1;431;12
53160;16,5;6;0;973,5;75,879999999999995;165;10/06/2012;1;947;3
53196;0;30;0;11070;188,13;369;28/03/2012;1;436;1
53317;139,80000000000001;12;0;8248,2000000000007;321,44;699;11/07/2013;1;233;12
53559;28,899999999999999;12;0;3439,0999999999999;132,90000000000001;289;21/05/2012;3;1412;3
53561;0;20;0;4598;117,20999999999999;229,90000000000001;27/02/2011;1;458;1
53623;0;40;0;17160;197,28;429;20/02/2013;4;257;1
53904;0;5;0;695;70,870000000000005;139;01/01/2013;1;549;1
54028;0;20;0;4598;117,20999999999999;229,90000000000001;18/08/2011;1;453;1
54051;159,59999999999999;12;0;4628,3999999999996;183,49000000000001;399;24/02/2011;1;274;3
54075;0;5;0;1000;91,969999999999999;200;12/06/2012;4;1441;1
54107;0;10;699;6990;321,44;699;23/04/2011;1;209;1
54470;0;10;0;6890;316,85000000000002;689;24/07/2011;1;202;1
54527;206,69999999999999;12;0;8061,3000000000002;316,85000000000002;689;28/06/2012;1;202;21
54603;0;10;0;5290;243,27000000000001;529;30/12/2013;1;263;1
54687;0;10;0;5290;243,27000000000001;529;31/12/2012;1;263;1
54765;0;15;0;3448,5;117,20999999999999;229,90000000000001;09/05/2012;1;458;1
55042;0;20;0;7980;183,49000000000001;399;16/10/2011;3;261;1
55055;0;10;0;4290;197,28;429;15/05/2012;2;270;1
55057;158,69999999999999;12;0;6189,3000000000002;243,27000000000001;529;11/03/2013;2;263;12
55126;489,30000000000001;24;0;16286,700000000001;321,44;699;13/07/2011;2;209;12
55499;0;20;0;7380;188,13;369;23/10/2012;1;419;1
55637;0;10;0;4290;197,28;429;30/12/2013;1;270;1
55677;42,899999999999999;12;0;5105,1000000000004;197,28;429;04/03/2011;1;257;12
55776;343,19999999999999;36;0;15100,799999999999;197,28;429;11/05/2012;3;244;21
56044;0;5;0;825;75,879999999999995;165;04/01/2012;1;947;1
56440;0;10;0;4290;197,28;429;14/07/2012;1;283;1
56707;55,600000000000001;12;0;1612,4000000000001;70,870000000000005;139;06/07/2011;2;549;12
56839;0;10;0;3990;183,49000000000001;399;16/04/2011;1;261;1
56982;27,800000000000001;6;0;806,20000000000005;70,870000000000005;139;14/06/2012;1;632;3
57223;13,9;6;0;820,10000000000002;70,870000000000005;139;16/06/2011;1;573;3
57395;147,59999999999999;36;369;13136,4;188,13;369;06/05/2012;1;419;3
57524;0;20;0;2780;70,870000000000005;139;26/07/2013;1;561;1
57852;36,899999999999999;9;0;3284,0999999999999;188,13;369;19/06/2012;2;425;27
57857;73,799999999999997;24;0;8782,2000000000007;188,13;369;16/12/2013;1;419;12
57945;0;18;0;7722;197,28;429;10/07/2011;2;257;9
58019;0;10;0;1390;70,870000000000005;139;09/08/2012;1;561;1
58036;0;20;0;2780;70,870000000000005;139;24/08/2012;1;609;1
58105;0;12;429;5148;197,28;429;19/09/2013;1;257;21
58190;209,69999999999999;13;0;8877,2999999999993;321,44;699;08/08/2011;1;201;5
58249;0;20;0;8580;197,28;429;14/03/2013;1;257;1
58269;110,7;24;0;8745,2999999999993;188,13;369;19/10/2012;1;425;12
58280;0;24;0;5517,6000000000004;117,20999999999999;229,90000000000001;05/12/2012;1;458;12
58309;0;10;0;3990;183,49000000000001;399;17/08/2012;1;261;1
58381;0;10;429;4290;197,28;429;29/05/2011;3;270;1
58445;0;5;0;695;70,870000000000005;139;31/12/2012;1;621;1
58778;0;5;0;695;70,870000000000005;139;07/12/2012;1;585;1
58820;0;20;0;6780;155,88999999999999;339;16/12/2013;2;247;1
59045;147,59999999999999;48;0;17564,400000000001;188,13;369;28/12/2012;2;425;12
59138;0;10;0;4290;197,28;429;17/08/2013;1;270;1
59503;0;30;0;11070;188,13;369;23/05/2012;1;431;1
59570;91,959999999999994;18;0;4046,2399999999998;117,20999999999999;229,90000000000001;01/05/2011;1;453;3
59693;0;10;0;2050;94,269999999999996;205;27/09/2013;1;1312;1
59834;0;10;0;6990;321,44;699;27/11/2011;3;233;1
59958;110,7;24;0;8745,2999999999993;188,13;369;14/08/2012;1;431;12
60349;139,80000000000001;12;0;8248,2000000000007;321,44;699;06/11/2011;3;225;21
60721;0;20;0;4598;117,20999999999999;229,90000000000001;05/10/2012;1;441;1
61201;0;6;0;834;70,870000000000005;139;02/03/2013;1;573;3
61477;0;20;0;2780;70,870000000000005;139;27/05/2011;4;597;1
61534;41,700000000000003;12;0;1626,3;70,870000000000005;139;29/02/2012;1;632;12
61670;0;5;0;695;70,870000000000005;139;02/05/2011;1;621;1
61783;0;5;0;695;70,870000000000005;139;06/08/2012;1;597;1
61792;13,9;6;0;820,10000000000002;70,870000000000005;139;27/02/2011;1;585;3
61820;139,80000000000001;12;0;8248,2000000000007;321,44;699;14/11/2011;3;225;12
61890;128,69999999999999;12;0;5019,3000000000002;197,28;429;13/12/2013;1;257;12
61984;0;10;0;6990;321,44;699;27/05/2013;2;225;1
62099;0;10;0;3690;188,13;369;17/09/2012;1;436;1
62301;0;10;699;6990;321,44;699;26/11/2011;1;225;1
62557;0;15;0;3448,5;117,20999999999999;229,90000000000001;30/11/2011;2;441;1
62884;429;48;0;20163;197,28;429;02/06/2011;2;257;12
62903;0;5;0;695;70,870000000000005;139;12/08/2013;1;597;1
62932;0;10;0;6890;316,85000000000002;689;13/02/2012;1;218;1
62937;91,959999999999994;24;229,90000000000001;5425,6400000000003;117,20999999999999;229,90000000000001;14/05/2013;1;453;21
63061;0;5;139;695;70,870000000000005;139;12/01/2012;1;597;1
63258;0;10;0;1390;70,870000000000005;139;22/12/2012;1;597;1
63395;0;12;0;4788;183,49000000000001;399;19/10/2012;1;287;1
63461;206,69999999999999;12;0;8061,3000000000002;316,85000000000002;689;08/11/2011;1;202;3
63498;0;20;0;2780;70,870000000000005;139;18/05/2012;3;549;1
63616;0;15;0;3448,5;117,20999999999999;229,90000000000001;25/01/2012;1;458;1
63693;0;10;0;6890;316,85000000000002;689;27/05/2011;4;234;1
63905;119,7;12;0;4668,3000000000002;183,49000000000001;399;12/02/2012;1;287;3
64168;0;30;0;11070;188,13;369;09/03/2011;1;419;1
64248;0;30;0;11070;188,13;369;19/02/2011;1;425;1
64270;0;10;0;1390;70,870000000000005;139;09/11/2011;1;585;1
64282;110,7;36;0;13173,299999999999;188,13;369;06/06/2011;1;436;3
64307;0;20;369;7380;188,13;369;22/11/2011;1;425;1
64651;0;12;0;5148;197,28;429;11/10/2011;1;283;3
65045;0;10;429;4290;197,28;429;30/06/2011;1;257;1
65096;0;20;0;7380;188,13;369;12/08/2013;1;425;1
65179;27,800000000000001;12;0;1640,2;70,870000000000005;139;03/09/2012;1;561;12
65352;128,69999999999999;12;0;5019,3000000000002;197,28;429;14/12/2012;1;283;3
65377;0;5;0;695;70,870000000000005;139;01/09/2011;1;549;1
65548;0;10;0;4290;197,28;429;17/01/2013;1;270;1
65731;171,59999999999999;12;0;4976,3999999999996;197,28;429;23/07/2013;1;283;3
66057;0;20;0;7380;188,13;369;18/08/2013;1;419;1
66206;0;5;0;695;70,870000000000005;139;06/02/2012;1;609;1
66263;0;10;0;4290;197,28;429;04/01/2013;1;283;1
66397;41,700000000000003;12;0;1626,3;70,870000000000005;139;26/10/2012;4;573;9
66484;0;10;139;1390;70,870000000000005;139;11/11/2013;2;597;1
66553;0;5;0;695;70,870000000000005;139;20/09/2012;2;609;1
66681;0;10;0;5290;243,27000000000001;529;20/09/2012;1;276;1
66907;0;10;0;3990;183,49000000000001;399;19/11/2011;1;261;1
67005;42,899999999999999;18;429;7679,1000000000004;197,28;429;05/06/2013;2;257;18
67050;0;36;0;13284;188,13;369;06/04/2013;1;431;3
67074;39,899999999999999;12;0;4748,1000000000004;183,49000000000001;399;23/09/2012;1;248;3
67124;0;10;0;1650;75,879999999999995;165;27/07/2013;2;947;1
67426;0;60;0;22140;188,13;369;17/06/2012;1;419;1
67585;0;10;0;3390;155,88999999999999;339;01/09/2013;1;247;1
68160;0;30;0;12870;197,28;429;08/07/2012;3;283;1
68202;0;10;689;6890;316,85000000000002;689;19/11/2012;1;234;1
68670;0;20;0;7980;183,49000000000001;399;16/09/2013;2;261;1
68770;0;40;0;5560;70,870000000000005;139;21/01/2012;4;549;1
68800;0;10;399;3990;183,49000000000001;399;04/10/2011;1;261;1
68937;85,799999999999997;12;0;5062,1999999999998;197,28;429;11/10/2013;1;270;12
68968;0;6;0;834;70,870000000000005;139;27/03/2012;1;585;3
69130;0;15;0;3448,5;117,20999999999999;229,90000000000001;13/01/2011;1;441;1
69154;0;30;399;11970;183,49000000000001;399;14/03/2012;2;261;1
69212;0;20;0;4000;91,969999999999999;200;02/12/2011;1;1441;1
69219;128,69999999999999;12;0;5019,3000000000002;197,28;429;10/12/2013;1;270;21
69798;101,7;12;0;3966,3000000000002;155,88999999999999;339;26/09/2013;1;286;12
69818;0;18;0;4138,1999999999998;117,20999999999999;229,90000000000001;04/07/2012;4;441;3
69936;0;10;139;1390;70,870000000000005;139;11/05/2013;1;632;1
70070;0;10;0;1650;75,879999999999995;165;26/08/2013;1;947;1
70384;0;10;699;6990;321,44;699;05/06/2013;1;217;1
70390;0;5;0;695;70,870000000000005;139;04/11/2012;1;632;1
70442;0;5;0;695;70,870000000000005;139;23/08/2013;1;632;1
70549;114,95;36;0;8161,4499999999998;117,20999999999999;229,90000000000001;14/02/2011;2;441;3
70814;0;12;0;3468;132,90000000000001;289;21/12/2011;3;1412;3
70827;209,69999999999999;12;0;8178,3000000000002;321,44;699;24/10/2012;1;233;21
71053;0;10;0;3990;183,49000000000001;399;25/07/2013;1;248;1
71158;68,969999999999999;24;229,90000000000001;5448,6300000000001;117,20999999999999;229,90000000000001;15/02/2013;4;441;9
71215;0;10;0;6890;316,85000000000002;689;09/03/2013;2;202;1
71249;0;40;0;14760;188,13;369;30/07/2012;3;431;1
71337;0;20;0;2780;70,870000000000005;139;01/09/2011;1;585;1
71381;0;5;0;695;70,870000000000005;139;10/08/2012;1;597;1
71644;41,700000000000003;6;0;792,29999999999995;70,870000000000005;139;29/10/2011;1;597;3
71729;0;30;339;10170;155,88999999999999;339;21/01/2011;2;273;1
71794;0;15;417;2085;70,870000000000005;139;24/06/2013;2;549;1
71826;169,5;18;0;5932,5;155,88999999999999;339;02/04/2011;2;273;27
71988;105,8;12;0;6242,1999999999998;243,27000000000001;529;22/09/2011;1;276;12
72002;0;30;0;11070;188,13;369;03/02/2012;1;419;1
72210;0;5;0;695;70,870000000000005;139;12/04/2011;1;632;1
72343;0;12;0;1668;70,870000000000005;139;09/07/2013;1;621;1
72401;0;24;0;5517,6000000000004;117,20999999999999;229,90000000000001;14/08/2013;1;458;12
72518;0;10;689;6890;316,85000000000002;689;02/12/2011;1;218;1
72994;0;80;0;11120;70,870000000000005;139;14/09/2013;2;597;1
73090;91,959999999999994;24;0;5425,6400000000003;117,20999999999999;229,90000000000001;07/05/2012;1;458;12
73208;0;30;0;11070;188,13;369;28/05/2013;1;419;1
73393;0;20;0;3300;75,879999999999995;165;31/05/2011;2;947;1
73625;0;24;0;16776;321,44;699;20/07/2012;2;209;21
73645;0;10;689;6890;316,85000000000002;689;25/03/2012;2;202;1
73727;0;5;0;1000;91,969999999999999;200;17/02/2012;1;1441;1
74027;110,7;24;0;8745,2999999999993;188,13;369;24/03/2012;1;425;12
74068;91,959999999999994;18;0;4046,2399999999998;117,20999999999999;229,90000000000001;17/12/2012;1;441;3
74112;0;10;0;4290;197,28;429;24/04/2011;1;283;1
74338;73,799999999999997;36;369;13210,200000000001;188,13;369;10/03/2013;1;436;3
74518;85,799999999999997;12;0;5062,1999999999998;197,28;429;19/02/2011;1;257;12
74939;0;10;0;1390;70,870000000000005;139;01/04/2011;1;585;1
74967;0;15;0;3448,5;117,20999999999999;229,90000000000001;05/11/2011;4;453;1
75273;0;12;0;4788;183,49000000000001;399;18/06/2011;1;274;12
75366;419,39999999999998;13;699;8667,6000000000004;321,44;699;14/06/2013;1;209;23
75566;0;10;0;6890;316,85000000000002;689;18/06/2013;1;234;1
75679;41,700000000000003;12;0;1626,3;70,870000000000005;139;26/09/2013;1;561;12
75802;0;30;0;11070;188,13;369;15/06/2012;1;419;1
76081;0;6;0;990;75,879999999999995;165;24/05/2012;1;947;3
76087;0;15;0;3448,5;117,20999999999999;229,90000000000001;25/05/2011;4;453;1
76126;42,899999999999999;12;0;5105,1000000000004;197,28;429;22/05/2011;1;244;21
76515;137,80000000000001;12;0;8130,1999999999998;316,85000000000002;689;08/10/2011;1;202;21
76559;0;30;0;11070;188,13;369;07/12/2012;1;431;1
76722;147,59999999999999;12;0;4280,3999999999996;188,13;369;15/07/2012;1;425;21
76751;0;6;139;834;70,870000000000005;139;10/04/2013;1;549;3
76752;0;10;0;1390;70,870000000000005;139;14/05/2011;1;549;1
76791;57,799999999999997;12;0;3410,1999999999998;132,90000000000001;289;10/09/2011;1;1412;3
76838;0;10;0;6890;316,85000000000002;689;11/11/2013;2;202;1
77068;0;12;529;6348;243,27000000000001;529;22/07/2012;1;250;1
77290;69,900000000000006;12;0;8318,1000000000004;321,44;699;10/02/2012;4;209;12
77541;0;20;529;10580;243,27000000000001;529;02/10/2011;2;263;1
77598;0;20;0;2780;70,870000000000005;139;16/02/2011;3;609;1
77798;101,7;9;0;2949,3000000000002;155,88999999999999;339;07/08/2013;4;260;27
78054;0;12;0;8268;316,85000000000002;689;17/04/2012;1;218;21
78066;0;10;339;3390;155,88999999999999;339;24/11/2011;1;247;1
78097;55,600000000000001;12;0;1612,4000000000001;70,870000000000005;139;18/06/2011;1;632;12
78199;0;15;0;3448,5;117,20999999999999;229,90000000000001;20/04/2013;1;453;1
78435;0;20;0;4598;117,20999999999999;229,90000000000001;18/08/2012;1;458;1
78508;0;10;429;4290;197,28;429;03/10/2011;1;244;1
78567;158,69999999999999;12;0;6189,3000000000002;243,27000000000001;529;06/11/2011;1;263;12
78811;39,899999999999999;12;0;4748,1000000000004;183,49000000000001;399;18/01/2013;1;287;21
78942;13,9;12;0;1654,0999999999999;70,870000000000005;139;23/08/2011;1;549;12
79056;0;5;0;695;70,870000000000005;139;18/03/2012;1;621;1
79065;55,600000000000001;12;0;1612,4000000000001;70,870000000000005;139;14/03/2012;1;561;12
79132;0;12;0;2460;94,269999999999996;205;07/10/2011;1;1313;21
79319;0;10;689;6890;316,85000000000002;689;17/05/2011;4;234;1
79357;0;10;0;5290;243,27000000000001;529;13/12/2012;1;276;1
79509;0;10;139;1390;70,870000000000005;139;15/12/2013;4;561;1
79536;0;30;0;11070;188,13;369;14/08/2012;1;431;1
79686;0;30;0;11070;188,13;369;12/05/2012;1;419;1
80049;0;10;0;4290;197,28;429;20/07/2013;1;257;1
80575;0;5;0;695;70,870000000000005;139;31/01/2011;1;632;1
80669;0;30;0;11070;188,13;369;11/06/2011;1;425;1
80675;0;5;0;695;70,870000000000005;139;24/01/2012;1;549;1
80809;206,69999999999999;12;0;8061,3000000000002;316,85000000000002;689;09/10/2013;1;202;3
80834;203,40000000000001;13;0;4203,6000000000004;155,88999999999999;339;27/04/2013;1;286;23
80914;42,899999999999999;12;0;5105,1000000000004;197,28;429;05/02/2012;1;257;3
80915;36,899999999999999;27;0;9926,1000000000004;188,13;369;26/06/2012;1;419;9
81095;0;30;0;20670;316,85000000000002;689;06/11/2013;3;202;1
81135;239,40000000000001;13;399;4947,6000000000004;183,49000000000001;399;20/03/2012;1;261;5
81628;135,59999999999999;12;0;3932,4000000000001;155,88999999999999;339;19/02/2013;1;260;12
81886;52,899999999999999;12;0;6295,1000000000004;243,27000000000001;529;31/01/2013;4;276;12
81986;0;5;0;825;75,879999999999995;165;06/02/2013;1;947;1
82001;0;10;429;4290;197,28;429;01/06/2011;1;257;1
82065;0;20;0;2780;70,870000000000005;139;22/11/2011;2;609;1
82121;206,69999999999999;12;0;8061,3000000000002;316,85000000000002;689;28/08/2012;1;218;12
82318;0;20;0;4000;91,969999999999999;200;19/04/2011;3;1441;1
82609;339;36;339;11865;155,88999999999999;339;23/10/2013;2;286;12
82653;0;10;0;6890;316,85000000000002;689;06/12/2013;1;202;1
83015;22,989999999999998;24;0;5494,6099999999997;117,20999999999999;229,90000000000001;20/01/2013;1;441;12
83413;0;10;0;4290;197,28;429;06/08/2011;1;270;1
83486;22,989999999999998;18;0;4115,21;117,20999999999999;229,90000000000001;17/12/2013;1;441;3
83488;209,69999999999999;12;0;8178,3000000000002;321,44;699;05/08/2013;2;225;3
83614;159,59999999999999;12;0;4628,3999999999996;183,49000000000001;399;26/09/2011;2;261;3
83769;27,800000000000001;12;0;1640,2;70,870000000000005;139;19/10/2012;1;597;12
84311;0;10;339;3390;155,88999999999999;339;29/03/2011;1;286;1
84339;0;10;0;1650;75,879999999999995;165;15/12/2011;2;947;1
84466;0;20;0;7980;183,49000000000001;399;18/01/2013;2;248;1
84496;0;12;0;6348;243,27000000000001;529;11/04/2011;1;289;1
84516;0;15;0;3448,5;117,20999999999999;229,90000000000001;08/10/2011;1;458;1
84540;101,7;24;0;8034,3000000000002;155,88999999999999;339;10/05/2013;2;273;21
84869;0;10;0;6890;316,85000000000002;689;13/05/2011;4;234;1
85049;55,600000000000001;24;0;3280,4000000000001;70,870000000000005;139;08/02/2012;1;597;21
85101;115,5;12;165;1864,5;75,879999999999995;165;23/03/2012;4;947;3
85134;119,7;12;399;4668,3000000000002;183,49000000000001;399;07/09/2012;1;248;3
85373;85,799999999999997;12;0;5062,1999999999998;197,28;429;13/10/2012;1;270;3
85397;0;10;0;4290;197,28;429;27/10/2011;4;257;1
85569;83,400000000000006;6;0;750,60000000000002;70,870000000000005;139;14/09/2012;1;585;5
85592;0;10;0;3990;183,49000000000001;399;26/12/2012;1;287;1
85709;69,900000000000006;12;0;8318,1000000000004;321,44;699;10/08/2011;1;233;12
85945;0;30;0;11070;188,13;369;29/11/2012;1;436;1
86103;91,959999999999994;18;0;4046,2399999999998;117,20999999999999;229,90000000000001;19/01/2012;1;453;3
86178;0;12;0;6348;243,27000000000001;529;01/11/2012;1;250;21
86282;0;10;0;3990;183,49000000000001;399;30/12/2012;4;261;1
86294;40;24;0;4760;91,969999999999999;200;16/07/2013;1;1441;21
87051;0;30;0;11070;188,13;369;20/07/2013;1;431;1
87117;68,900000000000006;12;0;8199,1000000000004;316,85000000000002;689;05/10/2012;1;202;12
